CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST100713,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,88.31,5027.32,Yes
CUST100714,Female,0,Yes,No,38,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Mailed check,81.6,3144.93,No
CUST100715,Female,0,No,No,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.37,1131.57,Yes
CUST100716,Female,0,Yes,No,29,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),89.42,2618.27,No
CUST100717,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),82.95,202.78,Yes
CUST100718,Male,0,No,No,27,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),106.28,2784.3,No
CUST100719,Female,1,Yes,No,51,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,88.89,4622.88,Yes
CUST100720,Male,0,Yes,No,47,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,60.48,2860.1,No
CUST100721,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.79,1488.1,No
CUST100722,Female,0,Yes,No,72,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),69.11,4930.45,No
CUST100723,Male,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,106.04,1971.52,No
CUST100724,Female,0,No,No,1,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,91.86,103.5,Yes
CUST100725,Male,1,Yes,No,20,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.5,2018.81,No
CUST100726,Female,0,No,No,64,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,82.77,5298.6,Yes
CUST100727,Male,0,No,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,1051.17,No
CUST100728,Male,0,No,No,8,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.21,848.87,Yes
CUST100729,Female,0,No,No,12,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),74.21,881.72,No
CUST100730,Female,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),109.6,4492.17,No
CUST100731,Male,0,No,No,48,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),116.31,5748.76,No
CUST100732,Female,0,No,No,71,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,83.16,5947.72,No
CUST100733,Female,1,Yes,No,55,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),71.89,3993.93,No
CUST100734,Male,1,No,Yes,16,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,113.74,2005.5,No
CUST100735,Female,1,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),128.7,415.8,Yes
CUST100736,Female,0,No,Yes,46,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.28,4389.72,Yes
CUST100737,Male,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.88,747.51,No
CUST100738,Female,1,Yes,No,67,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),75.53,5040.0,No
CUST100739,Female,0,Yes,No,42,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,No,Electronic check,71.9,2931.49,No
CUST100740,Female,0,Yes,Yes,37,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.95,3820.5,No
CUST100741,Female,0,Yes,Yes,22,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),67.58,1435.39,Yes
CUST100742,Female,0,Yes,No,7,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,56.13,423.31,Yes
CUST100743,Male,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),96.01,6142.16,Yes
CUST100744,Female,1,No,Yes,60,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,86.73,5210.46,No
CUST100745,Male,0,Yes,No,12,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.06,755.12,No
CUST100746,Female,0,No,Yes,51,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),85.12,4411.91,No
CUST100747,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),101.55,2815.54,No
CUST100748,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),91.93,2940.17,No
CUST100749,Male,0,Yes,Yes,62,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),85.09,5229.68,No
CUST100750,Female,0,No,Yes,61,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),92.4,5687.62,No
CUST100751,Male,0,Yes,No,14,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),66.96,898.29,No
CUST100752,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),79.46,1753.45,No
CUST100753,Female,0,No,No,60,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),70.24,4235.4,No
CUST100754,Female,1,Yes,No,67,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,105.44,7141.57,Yes
CUST100755,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,97.04,558.65,Yes
CUST100756,Female,0,Yes,Yes,61,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),119.48,7317.28,No
CUST100757,Male,0,Yes,Yes,36,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),92.09,3292.27,No
CUST100758,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,85.82,3727.44,No
CUST100759,Female,0,Yes,Yes,6,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105.66,703.38,Yes
CUST100760,Male,0,No,No,49,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,89.6,4376.27,No
CUST100761,Female,0,No,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,96.49,4668.52,No
CUST100762,Female,0,No,Yes,48,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),91.53,4313.42,Yes
CUST100763,Female,0,Yes,Yes,57,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),91.94,5291.64,No
CUST100764,Male,0,No,Yes,69,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),99.18,6775.79,No
CUST100765,Female,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),108.19,6731.93,No
CUST100766,Female,0,Yes,No,54,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,98.04,5339.89,Yes
CUST100767,Male,0,Yes,No,71,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),74.92,5296.79,No
CUST100768,Male,0,No,No,49,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,76.54,3742.83,No
CUST100769,Male,0,No,No,49,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.7,4399.47,No
CUST100770,Female,0,Yes,No,40,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),47.44,1874.6,Yes
CUST100771,Female,1,No,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,120.66,6691.1,No
CUST100772,Male,0,No,No,6,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,66.24,388.12,Yes
CUST100773,Female,0,No,No,37,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.71,3841.26,No
CUST100774,Female,1,No,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),98.2,3139.1,No
CUST100775,Female,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,32.89,2168.79,No
CUST100776,Male,0,No,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.22,123.83,Yes
CUST100777,Male,1,No,Yes,47,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),98.89,4710.97,No
CUST100778,Male,0,Yes,No,14,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),83.27,1082.38,Yes
CUST100779,Female,0,No,No,64,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),87.5,5613.0,No
CUST100780,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.92,5882.54,Yes
CUST100781,Female,0,No,No,17,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.65,1184.79,Yes
CUST100782,Male,0,Yes,No,63,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,99.45,6348.59,No
CUST100783,Male,1,Yes,Yes,36,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),68.31,2420.53,Yes
CUST100784,Male,1,Yes,No,70,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,67.73,4747.91,No
CUST100785,Female,0,Yes,No,53,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),119.1,6271.52,No
CUST100786,Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),87.45,246.96,Yes
CUST100787,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.62,1700.28,No
CUST100788,Female,1,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.09,658.26,No
CUST100789,Male,0,Yes,No,16,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,92.52,1491.09,Yes
CUST100790,Male,1,No,Yes,10,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,71.87,759.98,No
CUST100791,Male,0,No,No,71,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),99.89,7183.0,Yes
CUST100792,Female,0,No,Yes,63,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),115.81,7316.09,No
CUST100793,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,93.36,2994.12,No
CUST100794,Male,0,Yes,No,16,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),53.35,818.16,No
CUST100795,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,269.13,No
CUST100796,Female,0,Yes,No,66,No,No phone service,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),65.7,4355.74,No
CUST100797,Male,1,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.34,2006.97,No
CUST100798,Male,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,139.04,146.14,Yes
CUST100799,Male,0,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.18,648.02,No
CUST100800,Male,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),106.51,3564.15,No
CUST100801,Male,0,No,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,819.67,No
CUST100802,Female,1,Yes,No,25,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),92.75,2408.39,Yes
CUST100803,Female,0,No,Yes,67,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),100.96,6779.02,No
CUST100804,Female,0,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),96.76,4649.56,Yes
CUST100805,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,84.69,6151.43,No
CUST100806,Female,1,No,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,110.64,2983.29,No
CUST100807,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.23,1022.57,Yes
CUST100808,Male,1,No,No,27,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),75.81,2050.76,No
CUST100809,Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.4,5162.35,No
CUST100810,Male,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.14,1452.94,No
CUST100811,Female,1,No,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.71,594.26,No
CUST100812,Female,1,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),24.14,1643.91,No
CUST100813,Male,1,No,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),30.7,1920.75,No
CUST100814,Female,0,Yes,No,65,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,84.79,5491.62,No
CUST100815,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,278.61,No
CUST100816,Male,0,Yes,No,52,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),98.48,5154.64,No
CUST100817,Male,0,No,Yes,8,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),102.52,774.43,No
CUST100818,Female,1,No,No,8,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.39,540.79,No
CUST100819,Female,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,93.26,6724.44,No
CUST100820,Male,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),106.58,1338.24,No
CUST100821,Female,0,No,No,63,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),92.93,5959.6,No
CUST100822,Male,0,Yes,No,32,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,91.5,2975.98,Yes
CUST100823,Female,0,No,Yes,22,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,64.39,1442.87,Yes
CUST100824,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,86.61,538.86,Yes
CUST100825,Male,0,Yes,No,49,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.16,4358.89,No
CUST100826,Female,0,No,Yes,52,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,95.42,4991.16,No
CUST100827,Female,0,Yes,No,34,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,93.29,3140.89,No
CUST100828,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,120.89,7054.95,No
CUST100829,Male,0,Yes,No,24,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),82.6,1965.93,No
CUST100830,Male,1,Yes,No,40,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),91.47,3729.68,No
CUST100831,Male,0,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,115.56,2341.31,Yes
CUST100832,Male,0,No,No,42,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),76.61,3161.7,No
CUST100833,Male,0,No,No,10,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,90.05,932.45,No
CUST100834,Female,0,No,Yes,35,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),62.88,2185.14,Yes
CUST100835,Female,1,Yes,No,40,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),71.73,2890.09,No
CUST100836,Female,0,Yes,No,41,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.35,4340.32,No
CUST100837,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),67.26,2238.21,No
CUST100838,Male,1,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,117.95,5498.91,No
CUST100839,Female,1,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.66,3122.05,No
CUST100840,Male,0,No,No,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),96.2,2063.04,Yes
CUST100841,Female,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,120.43,1928.82,No
CUST100842,Female,0,No,No,47,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),45.13,2120.53,No
CUST100843,Male,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.88,1765.65,No
CUST100844,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,104.19,5710.95,Yes
CUST100845,Male,0,No,No,46,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),73.78,3321.67,No
CUST100846,Male,1,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.85,1676.13,No
CUST100847,Male,0,No,No,65,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,78.83,5156.62,No
CUST100848,Female,0,No,Yes,37,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),114.43,4075.92,No
CUST100849,Female,0,No,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.69,271.54,Yes
CUST100850,Female,0,No,No,46,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,84.23,3963.35,No
CUST100851,Female,0,Yes,Yes,45,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.99,4609.19,Yes
CUST100852,Female,1,No,No,20,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,128.74,2569.14,No
CUST100853,Male,1,No,No,62,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,101.55,6285.01,No
CUST100854,Male,0,Yes,No,63,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),46.63,2984.15,No
CUST100855,Female,0,No,Yes,24,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),67.24,1658.98,No
CUST100856,Male,0,Yes,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.37,771.16,Yes
CUST100857,Male,0,No,No,15,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,85.78,1304.31,Yes
CUST100858,Female,1,Yes,No,13,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.61,1231.21,No
CUST100859,Female,0,Yes,Yes,20,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),114.78,2252.58,Yes
CUST100860,Female,0,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,96.95,2617.0,No
CUST100861,Female,0,Yes,Yes,20,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,96.64,1962.58,Yes
CUST100862,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,125.16,1330.95,Yes
CUST100863,Female,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),99.04,3373.1,Yes
CUST100864,Female,0,Yes,No,45,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),95.93,4289.64,Yes
CUST100865,Female,0,No,No,24,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,53.94,1249.61,No
CUST100866,Female,0,No,No,39,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),79.56,3077.78,No
CUST100867,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),99.34,2025.72,No
CUST100868,Male,0,No,No,51,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),86.1,4349.87,No
CUST100869,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,86.82,4096.28,No
CUST100870,Male,1,No,No,70,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),87.18,6132.03,No
CUST100871,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,119.92,392.69,Yes
CUST100872,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.63,1518.73,Yes
CUST100873,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,117.29,2956.81,Yes
CUST100874,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.34,159.07,Yes
CUST100875,Female,0,Yes,No,50,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,35.18,1747.63,Yes
CUST100876,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,88.62,1160.13,Yes
CUST100877,Female,1,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,87.93,1128.11,Yes
CUST100878,Female,0,No,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.75,1553.75,No
CUST100879,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,293.61,No
CUST100880,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.69,862.74,No
CUST100881,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),131.93,2016.82,Yes
CUST100882,Male,0,Yes,No,9,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),98.85,865.18,No
CUST100883,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.0,38.23,Yes
CUST100884,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.62,47.07,Yes
CUST100885,Female,0,No,Yes,35,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,127.37,4639.15,No
CUST100886,Male,1,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.73,690.98,No
CUST100887,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.68,235.2,Yes
CUST100888,Male,1,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.48,498.92,No
CUST100889,Male,0,Yes,Yes,20,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.91,1296.74,No
CUST100890,Male,0,No,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,31.27,1304.78,No
CUST100891,Female,0,Yes,No,72,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),73.52,5322.78,No
